_id,code_universite,code_etablissement,code_domaine,inscrits_f,inscrits_m,annee
9069,5,502,33,63,23,2022
9070,5,502,33,5,2,2022
9071,5,502,33,3,0,2022
9072,5,502,33,0,1,2022
9073,5,502,33,38,7,2022
9074,5,502,33,28,5,2022
9075,5,502,33,29,7,2022
9076,5,502,33,4,4,2022
9077,5,511,34,6,1,2022
9078,5,511,42,27,13,2022
9079,5,511,34,11,15,2022
9080,5,511,42,17,10,2022
9081,5,511,31,15,6,2022
9082,5,511,31,3,6,2022
9083,5,511,34,45,18,2022
9084,5,511,34,20,5,2022
9085,5,511,31,24,6,2022
9086,5,511,31,12,3,2022
9087,5,511,31,7,2,2022
9088,5,511,31,32,5,2022
9089,5,511,31,27,5,2022
9090,5,511,31,26,7,2022
9091,5,511,31,21,5,2022
9092,5,511,31,32,12,2022
9093,5,511,31,18,8,2022
9094,5,511,34,25,7,2022
9095,5,511,34,24,1,2022
9096,5,511,31,22,17,2022
9097,5,511,31,13,10,2022
9098,5,511,31,31,12,2022
9099,5,511,31,16,9,2022
9100,5,511,42,24,7,2022
9101,5,511,42,15,11,2022
9102,5,511,34,15,16,2022
9103,5,511,34,25,6,2022
9104,5,511,31,16,6,2022
9105,5,511,31,30,8,2022
9106,5,511,31,19,10,2022
9107,5,511,31,237,182,2022
9108,5,511,34,146,79,2022
9109,5,511,31,178,86,2022
9110,5,511,34,105,41,2022
9111,5,511,31,157,79,2022
9112,5,511,31,30,10,2022
9113,5,511,31,49,39,2022
9114,5,511,34,12,8,2022
9115,5,511,34,54,16,2022
9116,5,512,42,18,13,2022
9117,5,512,42,5,9,2022
9118,5,512,42,21,10,2022
9119,5,512,42,21,18,2022
9120,5,512,42,4,1,2022
9121,5,512,42,17,10,2022
9122,5,512,42,14,4,2022
9123,5,512,42,15,13,2022
9124,5,512,31,21,8,2022
9125,5,512,31,16,7,2022
9126,5,512,31,39,10,2022
9127,5,512,42,125,157,2022
9128,5,512,31,20,7,2022
9129,5,512,42,16,16,2022
9130,5,512,42,34,21,2022
9131,5,512,42,23,22,2022
9132,5,512,42,1,0,2022
9133,5,512,42,20,38,2022
9134,5,512,42,33,23,2022
9135,5,512,42,31,17,2022
9136,5,513,21,96,19,2022
9137,5,513,21,76,61,2022
9138,5,513,21,85,35,2022
9139,5,513,21,19,7,2022
9140,5,513,21,21,13,2022
9141,5,513,21,9,2,2022
9142,5,513,21,44,6,2022
9143,5,513,21,32,14,2022
9144,5,513,21,11,4,2022
9145,5,513,21,29,11,2022
9146,5,513,21,29,16,2022
9147,5,513,21,14,3,2022
9148,5,513,21,59,9,2022
9149,5,513,21,35,13,2022
9150,5,513,21,8,4,2022
9151,5,513,21,9,1,2022
9152,5,513,21,13,8,2022
9153,5,513,21,11,1,2022
9154,5,513,21,19,3,2022
9155,5,513,21,11,3,2022
9156,5,513,21,17,2,2022
9157,5,513,21,8,0,2022
9158,5,513,21,13,5,2022
9159,5,513,21,7,2,2022
9160,5,513,21,15,3,2022
9161,5,513,21,38,2,2022
9162,5,513,21,34,6,2022
9163,5,504,61,38,18,2022
9164,5,504,61,39,15,2022
9165,5,504,61,43,17,2022
9166,5,504,61,32,15,2022
9167,5,510,42,72,123,2022
9168,5,510,42,83,94,2022
9169,5,510,42,82,114,2022
9170,5,510,42,13,7,2022
9171,5,510,42,58,35,2022
9172,5,506,31,518,294,2022
9173,5,506,31,101,42,2022
9174,5,506,31,186,68,2022
9175,5,506,31,237,95,2022
9176,5,506,31,66,27,2022
9177,5,506,31,34,7,2022
9178,5,506,31,25,3,2022
9179,5,506,31,30,11,2022
9180,5,506,31,50,13,2022
9181,5,506,31,26,11,2022
9182,5,506,31,27,12,2022
9183,5,506,31,43,28,2022
9184,5,506,31,29,15,2022
9185,5,506,31,31,7,2022
9186,5,506,31,30,5,2022
9187,5,506,31,17,9,2022
9188,5,506,31,8,2,2022
9189,5,506,31,20,10,2022
9190,5,506,31,23,5,2022
9191,5,506,31,6,6,2022
9192,5,506,31,9,27,2022
9193,5,506,31,8,6,2022
9194,5,506,31,1,4,2022
9195,5,506,31,9,10,2022
9196,5,506,31,6,4,2022
9197,5,506,31,60,15,2022
9198,5,506,31,90,35,2022
9199,5,506,31,50,17,2022
9200,5,506,31,25,17,2022
9201,5,506,31,15,8,2022
9202,5,506,31,9,6,2022
9203,5,506,31,20,8,2022
9204,5,506,31,16,7,2022
9205,5,506,31,38,10,2022
9206,5,506,31,19,8,2022
9207,5,506,31,22,12,2022
9208,5,506,31,7,4,2022
9209,5,506,31,5,3,2022
9210,5,506,31,2,0,2022
9211,5,504,43,150,9,2022
9212,5,504,43,64,4,2022
9213,5,504,43,26,3,2022
9214,5,504,43,30,1,2022
9215,5,504,51,37,1,2022
9216,5,504,43,39,2,2022
9217,5,504,43,17,2,2022
9218,5,504,51,27,3,2022
9219,5,504,43,31,2,2022
9220,5,504,43,22,3,2022
9221,5,504,43,14,2,2022
9222,5,504,43,17,0,2022
9223,5,504,43,13,5,2022
9224,5,504,43,10,0,2022
9225,5,504,43,8,1,2022
9226,5,504,43,29,1,2022
9227,5,504,43,21,3,2022
9228,5,503,72,45,6,2022
9229,5,503,72,42,12,2022
9230,5,503,72,46,4,2022
9231,5,503,72,29,4,2022
9232,5,503,72,19,4,2022
9233,5,503,72,32,5,2022
9234,5,503,72,10,3,2022
9235,5,508,33,54,7,2022
9236,5,508,33,28,4,2022
9237,5,508,33,43,5,2022
9238,5,508,33,24,2,2022
9239,5,508,33,38,2,2022
9240,5,508,33,9,9,2022
9241,5,508,33,5,4,2022
9242,5,508,33,16,4,2022
9243,5,508,33,13,1,2022
9244,5,508,33,17,3,2022
9245,5,508,33,16,1,2022
9246,5,508,33,54,10,2022
9247,5,508,33,27,3,2022
9248,5,508,33,48,4,2022
9249,5,507,83,230,463,2022
9250,5,507,83,151,287,2022
9251,5,507,83,7,24,2022
9252,5,507,83,133,289,2022
9253,5,507,83,9,52,2022
9254,5,507,83,17,30,2022
9255,5,507,83,1,9,2022
9256,5,507,83,27,23,2022
9257,5,507,83,18,13,2022
9258,5,507,83,26,12,2022
9259,5,507,83,7,12,2022
9260,5,507,83,23,30,2022
9261,5,507,83,6,20,2022
9262,5,505,21,4,10,2022
9263,5,505,42,3,15,2022
9264,5,505,21,1,4,2022
9265,5,505,21,5,4,2022
9266,5,505,21,4,5,2022
9267,5,505,21,1,8,2022
9268,5,505,42,5,13,2022
9269,5,505,21,10,9,2022
9270,5,505,21,0,4,2022
9271,5,505,21,1,9,2022
9272,5,505,21,3,7,2022
9273,5,505,21,3,6,2022
9274,5,505,21,17,7,2022
9275,5,505,42,26,18,2022
9276,5,505,42,13,7,2022
9277,5,505,33,28,16,2022
9278,5,505,33,11,10,2022
9279,5,505,42,68,91,2022
9280,5,505,42,57,58,2022
9281,5,505,42,28,60,2022
9282,5,505,42,59,70,2022
9283,5,505,42,40,56,2022
9284,5,505,42,30,48,2022
9285,5,505,42,8,5,2022
9286,5,505,42,7,11,2022
9287,5,505,42,8,5,2022
9288,5,505,42,22,32,2022
9289,5,505,42,22,25,2022
9290,5,505,42,32,27,2022
9291,5,505,42,39,20,2022
9292,5,505,42,32,10,2022
9293,5,505,42,7,5,2022
9294,5,505,42,7,11,2022
9295,5,505,42,8,5,2022
9296,5,505,42,64,66,2022
9297,5,505,42,65,92,2022
9298,5,505,42,53,74,2022
9299,5,505,21,17,24,2022
9300,5,505,21,4,4,2022
9301,5,505,21,1,4,2022
9302,5,505,21,1,8,2022
9303,5,505,21,5,4,2022
9304,5,505,21,2,8,2022
9305,5,505,21,0,4,2022
9306,5,505,21,3,6,2022
9307,5,505,21,1,9,2022
9308,5,501,22,8,27,2022
9309,5,501,22,4,9,2022
9310,5,501,22,5,9,2022
9311,5,501,22,10,3,2022
9312,5,501,22,12,3,2022
9313,5,501,22,13,3,2022
9314,5,501,22,4,1,2022
9315,5,501,22,8,1,2022
9316,5,501,22,8,1,2022
9317,5,501,22,9,1,2022
9318,5,501,22,8,1,2022
9319,5,501,22,13,3,2022
9320,5,501,22,16,3,2022
9321,5,501,22,16,3,2022
9322,5,501,22,25,12,2022
9323,5,501,22,25,15,2022
9324,5,501,22,25,14,2022
9325,5,501,22,71,34,2022
9326,5,501,22,44,13,2022
9327,5,501,22,16,2,2022
9328,5,501,22,13,2,2022
9329,5,501,22,77,19,2022
9330,5,501,22,38,8,2022
9331,5,501,22,11,3,2022
9332,5,501,22,22,1,2022
9333,5,501,22,31,4,2022
9334,5,501,22,18,1,2022
9335,5,501,22,16,5,2022
9336,5,501,22,13,3,2022
9337,5,501,22,18,3,2022
9338,5,501,22,9,0,2022
9339,5,501,22,15,0,2022
9340,5,501,22,11,3,2022
9341,5,501,34,9,5,2022
9342,5,501,34,9,3,2022
9343,5,501,22,2,3,2022
9344,5,501,22,29,9,2022
9345,5,501,22,9,2,2022
9346,5,501,22,20,6,2022
9347,5,501,22,36,0,2022
9348,5,501,22,15,20,2022
9349,5,501,22,15,4,2022
9350,5,501,22,54,6,2022
9351,5,501,22,60,11,2022
9352,5,501,44,25,7,2022
9353,5,501,22,194,47,2022
9354,5,501,22,123,23,2022
9355,5,501,22,156,30,2022
9356,5,501,22,240,98,2022
9357,5,501,22,120,27,2022
9358,5,501,22,134,24,2022
9359,5,501,22,141,36,2022
9360,5,501,22,38,14,2022
9361,5,501,22,52,6,2022
9362,5,501,22,27,3,2022
9363,5,501,22,29,2,2022
9364,5,501,22,53,5,2022
9365,5,501,22,28,1,2022
9366,5,501,22,46,3,2022
9367,5,501,22,49,10,2022
9368,5,501,22,112,3,2022
9369,5,501,22,53,0,2022
9370,5,501,22,74,36,2022
9371,5,501,22,29,6,2022
9372,5,501,22,36,3,2022
9373,5,501,22,5,1,2022
9374,5,501,34,49,31,2022
9375,5,501,34,37,15,2022
9376,5,501,34,18,6,2022
9377,5,501,34,23,6,2022
9378,5,501,34,28,11,2022
9379,5,501,34,44,23,2022
9380,5,501,34,21,20,2022
9381,5,501,34,14,2,2022
9382,5,501,22,86,13,2022
9383,5,501,22,21,1,2022
9384,5,501,22,51,9,2022
9385,5,501,22,121,26,2022
9386,5,501,22,35,5,2022
9387,5,501,34,102,25,2022
9388,5,501,22,33,1,2022
9389,9,912,53,17,35,2022
9390,9,912,53,39,40,2022
9391,9,912,53,41,24,2022
9392,9,912,53,7,38,2022
9393,9,912,53,28,19,2022
9394,9,912,53,27,11,2022
9395,9,907,11,206,46,2022
9396,9,907,11,115,23,2022
9397,9,907,11,223,65,2022
9398,9,907,83,26,9,2022
9399,9,907,83,29,12,2022
9400,9,907,83,27,13,2022
9401,9,907,22,76,29,2022
9402,9,907,22,49,11,2022
9403,9,907,22,13,4,2022
9404,9,906,32,345,95,2022
9405,9,906,32,177,45,2022
9406,9,906,32,20,3,2022
9407,9,906,32,159,24,2022
9408,9,906,32,15,5,2022
9409,9,906,32,29,7,2022
9410,9,906,32,19,5,2022
9411,9,906,32,26,14,2022
9412,9,906,32,38,2,2022
9413,9,906,32,29,8,2022
9414,9,906,32,13,8,2022
9415,9,906,32,27,3,2022
9416,9,906,32,30,13,2022
9417,9,905,42,11,5,2022
9418,9,905,42,11,3,2022
9419,9,905,42,11,8,2022
9420,9,905,42,10,1,2022
9421,9,905,31,6,2,2022
9422,9,905,31,1,6,2022
9423,9,905,41,4,3,2022
9424,9,905,41,15,4,2022
9425,9,905,41,8,8,2022
9426,9,905,42,50,37,2022
9427,9,905,42,9,7,2022
9428,9,905,42,12,6,2022
9429,9,905,42,25,11,2022
9430,9,905,42,18,7,2022
9431,9,905,42,41,43,2022
9432,9,904,53,112,229,2022
9433,9,904,53,123,183,2022
9434,9,904,42,64,45,2022
9435,9,904,53,64,21,2022
9436,9,904,42,8,8,2022
9437,9,904,53,47,51,2022
9438,9,904,53,31,35,2022
9439,9,904,53,7,6,2022
9440,9,904,53,42,55,2022
9441,9,904,53,17,9,2022
9442,9,904,53,16,6,2022
9443,9,904,53,22,10,2022
9444,9,904,53,18,22,2022
9445,9,904,53,8,14,2022
9446,9,904,53,2,35,2022
9447,9,904,53,5,20,2022
9448,9,904,53,18,21,2022
9449,9,904,53,14,14,2022
9450,9,904,53,7,13,2022
9451,9,904,53,13,8,2022
9452,9,910,53,6,12,2022
9453,9,910,53,5,12,2022
9454,9,910,42,10,15,2022
9455,9,910,53,14,13,2022
9456,9,910,42,25,43,2022
9457,9,910,53,2,8,2022
9458,9,910,42,11,10,2022
9459,9,910,53,0,4,2022
9460,9,910,42,3,4,2022
9461,9,910,53,5,1,2022
9462,9,910,53,4,6,2022
9463,9,910,53,2,3,2022
9464,9,910,42,5,4,2022
9465,9,910,42,6,9,2022
9466,9,910,53,0,17,2022
9467,9,910,53,2,14,2022
9468,9,910,53,6,12,2022
9469,9,910,53,4,5,2022
9470,9,910,53,3,0,2022
9471,9,910,53,10,2,2022
9472,9,902,21,4,1,2022
9473,9,902,21,16,3,2022
9474,9,902,21,27,3,2022
9475,9,902,21,7,2,2022
9476,9,902,21,32,4,2022
9477,9,902,21,23,0,2022
9478,9,902,21,23,4,2022
9479,9,902,21,6,2,2022
9480,9,902,21,6,2,2022
9481,9,902,21,4,2,2022
9482,9,902,21,3,0,2022
9483,9,902,21,29,1,2022
9484,9,902,21,97,22,2022
9485,9,902,21,16,5,2022
9486,9,902,21,27,10,2022
9487,9,902,21,18,2,2022
9488,9,902,21,6,1,2022
9489,9,902,21,5,1,2022
9490,9,902,21,10,3,2022
9491,9,902,21,12,2,2022
9492,9,903,21,36,8,2022
9493,9,903,21,17,7,2022
9494,9,903,21,25,8,2022
9495,9,903,21,13,1,2022
9496,9,903,21,11,2,2022
9497,9,903,21,28,7,2022
9498,9,903,21,5,4,2022
9499,9,903,21,10,0,2022
9500,9,903,21,27,5,2022
9501,9,903,21,9,2,2022
9502,9,903,21,10,0,2022
9503,9,903,21,9,9,2022
9504,9,903,21,11,2,2022
9505,9,909,21,59,10,2022
9506,9,909,21,6,4,2022
9507,9,909,21,9,4,2022
9508,9,909,21,11,9,2022
9509,9,909,21,29,5,2022
9510,9,909,21,14,0,2022
9511,9,909,21,8,1,2022
9512,9,909,21,8,0,2022
9513,9,909,21,20,6,2022
9514,9,909,21,11,2,2022
9515,9,909,21,15,8,2022
9516,9,909,21,13,1,2022
9517,9,908,31,18,7,2022
9518,9,908,31,7,3,2022
9519,9,908,31,26,10,2022
9520,9,908,31,12,2,2022
9521,9,908,34,37,4,2022
9522,9,908,34,26,6,2022
9523,9,908,31,24,4,2022
9524,9,908,31,19,1,2022
9525,9,908,31,458,185,2022
9526,9,908,34,96,41,2022
9527,9,908,31,79,15,2022
9528,9,908,31,57,14,2022
9529,9,908,34,46,11,2022
9530,9,908,34,30,3,2022
9531,9,908,31,12,7,2022
9532,9,908,31,64,18,2022
9533,9,908,31,62,20,2022
9534,9,908,42,33,5,2022
9535,9,908,42,9,6,2022
9536,9,908,42,13,8,2022
9537,9,908,42,15,3,2022
9538,9,908,42,10,5,2022
9539,9,908,42,83,67,2022
9540,9,908,42,70,68,2022
9541,9,908,42,33,29,2022
9542,9,908,42,32,37,2022
9543,9,908,42,22,6,2022
9544,9,908,42,27,6,2022
9545,9,908,42,27,28,2022
9546,9,908,42,16,3,2022
9547,9,908,42,6,1,2022
9548,9,901,22,204,86,2022
9549,9,901,22,35,18,2022
9550,9,901,22,74,25,2022
9551,9,901,22,77,21,2022
9552,9,901,22,21,3,2022
9553,9,901,22,27,22,2022
9554,9,901,22,49,16,2022
9555,9,901,22,11,4,2022
9556,9,901,22,12,2,2022
9557,9,901,22,38,18,2022
9558,9,901,22,36,5,2022
9559,9,901,22,28,9,2022
9560,9,901,22,186,42,2022
9561,9,901,22,75,13,2022
9562,9,901,22,70,31,2022
9563,9,901,22,16,5,2022
9564,9,901,22,10,1,2022
9565,9,901,22,8,4,2022
9566,9,901,22,7,5,2022
9567,9,901,22,12,8,2022
9568,9,901,22,3,5,2022
9569,9,901,22,35,15,2022
9570,9,901,22,17,10,2022
9571,9,901,22,29,34,2022
9572,9,901,22,7,12,2022
9573,9,901,22,27,6,2022
9574,9,901,22,7,6,2022
9575,9,901,22,60,35,2022
9576,9,901,22,8,1,2022
9577,9,901,22,5,3,2022
9578,9,901,22,2,3,2022
9579,9,901,22,9,4,2022
9580,9,901,22,9,5,2022
9581,9,901,22,1,4,2022
9582,9,911,44,7,0,2022
9583,9,911,44,0,2,2022
9584,9,911,44,3,1,2022
9585,9,911,51,24,1,2022
9586,9,911,51,7,1,2022
9587,9,911,51,12,0,2022
9588,9,911,42,27,26,2022
9589,9,911,42,4,7,2022
9590,9,911,42,10,4,2022
9591,9,911,53,16,5,2022
9592,9,911,53,10,3,2022
9593,9,911,53,23,4,2022
9594,9,911,43,11,0,2022
9595,9,911,43,3,0,2022
9596,9,911,43,7,2,2022
9597,9,911,44,8,3,2022
9598,9,911,44,4,2,2022
9599,9,911,43,13,1,2022
9600,9,911,43,16,0,2022
9601,9,911,51,24,2,2022
9602,9,911,51,27,4,2022
9603,9,911,53,31,11,2022
9604,9,911,53,23,7,2022
9605,9,911,42,11,3,2022
9606,9,911,42,7,6,2022
9607,13,1323,31,61,15,2022
9608,13,1323,31,82,13,2022
9609,13,1323,42,32,19,2022
9610,13,1323,52,49,49,2022
9611,13,1323,53,12,41,2022
9612,13,1323,31,21,3,2022
9613,13,1323,31,28,1,2022
9614,13,1323,42,6,7,2022
9615,13,1323,52,6,19,2022
9616,13,1323,52,21,10,2022
9617,13,1323,52,3,9,2022
9618,13,1323,53,5,4,2022
9619,13,1323,31,33,5,2022
9620,13,1323,31,41,7,2022
9621,13,1323,42,8,11,2022
9622,13,1323,52,7,9,2022
9623,13,1323,52,16,12,2022
9624,13,1323,52,1,9,2022
9625,13,1323,53,14,17,2022
9626,13,1323,44,0,3,2022
9627,13,1323,52,1,0,2022
9628,13,1323,42,1,0,2022
9629,13,1324,53,33,33,2022
9630,13,1324,53,18,16,2022
9631,13,1324,53,24,16,2022
9632,13,1324,53,94,125,2022
9633,13,1324,53,68,69,2022
9634,13,1324,42,12,9,2022
9635,13,1324,42,31,28,2022
9636,13,1305,42,66,106,2022
9637,13,1305,53,25,70,2022
9638,13,1305,31,45,21,2022
9639,13,1305,53,37,123,2022
9640,13,1305,31,49,18,2022
9641,13,1305,31,42,17,2022
9642,13,1305,53,13,39,2022
9643,13,1305,53,7,37,2022
9644,13,1305,53,21,47,2022
9645,13,1305,53,5,16,2022
9646,13,1305,42,16,11,2022
9647,13,1305,42,7,23,2022
9648,13,1305,42,10,18,2022
9649,13,1305,31,20,3,2022
9650,13,1305,31,35,11,2022
9651,13,1305,31,30,5,2022
9652,13,1305,31,25,17,2022
9653,13,1305,53,15,28,2022
9654,13,1305,53,15,33,2022
9655,13,1305,53,21,47,2022
9656,13,1305,53,2,15,2022
9657,13,1305,42,18,14,2022
9658,13,1305,42,11,8,2022
9659,13,1305,42,17,14,2022
9660,13,1305,31,13,3,2022
9661,13,1305,31,35,4,2022
9662,13,1305,53,11,15,2022
9663,13,1305,53,7,8,2022
9664,13,1305,42,14,5,2022
9665,13,1305,42,15,7,2022
9666,13,1301,42,80,92,2022
9667,13,1301,31,106,62,2022
9668,13,1301,42,20,29,2022
9669,13,1301,42,18,29,2022
9670,13,1301,42,7,15,2022
9671,13,1301,42,30,61,2022
9672,13,1301,42,7,13,2022
9673,13,1301,42,6,11,2022
9674,13,1301,31,15,4,2022
9675,13,1301,82,11,6,2022
9676,13,1301,31,9,3,2022
9677,13,1301,31,59,23,2022
9678,13,1301,82,35,7,2022
9679,13,1301,31,16,5,2022
9680,13,1301,81,20,2,2022
9681,13,1301,81,14,1,2022
9682,13,1301,31,16,11,2022
9683,13,1303,31,52,13,2022
9684,13,1303,31,40,15,2022
9685,13,1303,31,18,12,2022
9686,13,1303,31,13,6,2022
9687,13,1303,31,11,0,2022
9688,13,1303,31,8,3,2022
9689,13,1303,31,15,5,2022
9690,13,1303,31,39,11,2022
9691,13,1303,31,21,5,2022
9692,13,1303,53,40,83,2022
9693,13,1303,53,17,12,2022
9694,13,1303,53,8,21,2022
9695,13,1303,53,17,13,2022
9696,13,1303,53,9,27,2022
9697,13,1303,42,45,68,2022
9698,13,1303,42,12,9,2022
9699,13,1303,42,4,6,2022
9700,13,1303,42,7,7,2022
9701,13,1303,42,12,14,2022
9702,13,1303,42,7,4,2022
9703,13,1303,42,9,6,2022
9704,13,1303,42,13,5,2022
9705,13,1303,53,28,91,2022
9706,13,1303,53,1,10,2022
9707,13,1303,53,16,34,2022
9708,13,1303,53,1,13,2022
9709,13,1303,53,13,39,2022
9710,13,1303,53,13,11,2022
9711,13,1303,53,15,9,2022
9712,13,1303,53,6,11,2022
9713,13,1302,42,7,4,2022
9714,13,1302,42,5,15,2022
9715,13,1302,53,3,7,2022
9716,13,1302,31,36,16,2022
9717,13,1302,31,26,12,2022
9718,13,1302,53,7,8,2022
9719,13,1302,53,6,11,2022
9720,13,1302,53,11,17,2022
9721,13,1302,42,7,8,2022
9722,13,1302,42,2,6,2022
9723,13,1302,53,2,9,2022
9724,13,1302,31,45,23,2022
9725,13,1302,31,33,10,2022
9726,13,1302,53,4,7,2022
9727,13,1302,53,3,7,2022
9728,13,1302,31,76,40,2022
9729,13,1302,31,76,31,2022
9730,13,1302,42,22,47,2022
9731,13,1302,53,17,29,2022
9732,13,1302,53,19,33,2022
9733,13,1304,53,42,133,2022
9734,13,1304,53,34,66,2022
9735,13,1304,31,218,103,2022
9736,13,1304,42,92,95,2022
9737,13,1304,31,75,17,2022
9738,13,1304,42,26,23,2022
9739,13,1304,53,2,11,2022
9740,13,1304,53,11,24,2022
9741,13,1304,53,3,12,2022
9742,13,1304,53,15,19,2022
9743,13,1304,53,13,19,2022
9744,13,1304,53,3,14,2022
9745,13,1304,53,1,23,2022
9746,13,1304,53,15,27,2022
9747,13,1304,53,9,5,2022
9748,13,1304,53,7,4,2022
9749,13,1304,31,37,3,2022
9750,13,1304,42,29,23,2022
9751,13,1304,53,16,34,2022
9752,13,1304,53,15,47,2022
9753,13,1304,31,12,13,2022
9754,13,1304,31,14,2,2022
9755,13,1306,53,23,101,2022
9756,13,1306,42,51,65,2022
9757,13,1306,53,28,59,2022
9758,13,1306,53,13,19,2022
9759,13,1306,53,1,10,2022
9760,13,1306,53,5,26,2022
9761,13,1306,42,2,7,2022
9762,13,1306,42,22,20,2022
9763,13,1306,42,5,7,2022
9764,13,1306,53,20,14,2022
9765,13,1306,53,22,29,2022
9766,13,1306,53,10,20,2022
9767,13,1306,53,0,10,2022
9768,13,1306,53,12,37,2022
9769,13,1306,42,5,4,2022
9770,13,1306,42,41,23,2022
9771,13,1306,42,17,8,2022
9772,13,1306,53,13,23,2022
9773,13,1306,53,18,23,2022
9774,13,1306,53,2,15,2022
9775,13,1307,53,10,31,2022
9776,13,1307,53,2,5,2022
9777,13,1307,53,8,12,2022
9778,13,1307,42,6,4,2022
9779,13,1307,42,7,12,2022
9780,13,1307,42,8,13,2022
9781,13,1307,31,56,6,2022
9782,13,1307,31,27,7,2022
9783,13,1307,31,27,13,2022
9784,13,1307,53,61,24,2022
9785,13,1307,53,29,9,2022
9786,13,1307,53,31,21,2022
9787,13,1308,31,74,18,2022
9788,13,1308,42,62,73,2022
9789,13,1308,53,15,83,2022
9790,13,1308,53,31,72,2022
9791,13,1308,31,38,20,2022
9792,13,1308,31,26,10,2022
9793,13,1308,31,17,3,2022
9794,13,1308,53,5,11,2022
9795,13,1308,53,8,16,2022
9796,13,1308,42,3,10,2022
9797,13,1308,42,4,10,2022
9798,13,1308,53,1,10,2022
9799,13,1308,53,5,25,2022
9800,13,1308,42,8,14,2022
9801,13,1308,42,12,6,2022
9802,13,1308,53,5,7,2022
9803,13,1308,53,6,10,2022
9804,13,1308,53,1,9,2022
9805,13,1308,53,4,12,2022
9806,13,1308,31,17,7,2022
9807,13,1308,31,16,5,2022
9808,13,1308,31,12,9,2022
9809,13,1308,31,14,4,2022
9810,13,1308,53,5,15,2022
9811,13,1308,53,8,6,2022
9812,13,1308,42,5,19,2022
9813,13,1308,42,8,5,2022
9814,13,1308,31,3,0,2022
9815,13,1309,53,38,60,2022
9816,13,1309,53,17,3,2022
9817,13,1309,53,10,11,2022
9818,13,1309,53,11,12,2022
9819,13,1309,53,11,18,2022
9820,13,1309,53,3,11,2022
9821,13,1309,53,13,8,2022
9822,13,1309,31,61,24,2022
9823,13,1309,31,73,22,2022
9824,13,1309,31,42,12,2022
9825,13,1309,31,45,8,2022
9826,13,1309,31,3,1,2022
9827,13,1309,31,0,1,2022
9828,13,1309,42,67,68,2022
9829,13,1309,42,6,4,2022
9830,13,1309,42,11,15,2022
9831,13,1309,42,7,3,2022
9832,13,1309,42,19,25,2022
9833,13,1309,53,39,101,2022
9834,13,1309,53,5,17,2022
9835,13,1309,53,3,7,2022
9836,13,1309,53,11,13,2022
9837,13,1309,53,9,26,2022
9838,13,1309,53,4,9,2022
9839,13,1309,53,10,8,2022
9840,13,1310,31,106,63,2022
9841,13,1310,31,63,63,2022
9842,13,1310,31,69,52,2022
9843,13,1310,42,69,108,2022
9844,13,1310,52,56,106,2022
9845,13,1310,53,50,163,2022
9846,13,1310,53,51,106,2022
9847,13,1310,52,13,26,2022
9848,13,1310,52,31,34,2022
9849,13,1310,52,5,8,2022
9850,13,1310,53,8,12,2022
9851,13,1310,53,18,53,2022
9852,13,1310,53,3,16,2022
9853,13,1310,42,4,14,2022
9854,13,1310,42,9,8,2022
9855,13,1310,31,8,8,2022
9856,13,1310,31,7,5,2022
9857,13,1310,53,8,24,2022
9858,13,1310,53,9,12,2022
9859,13,1310,31,15,4,2022
9860,13,1310,31,12,4,2022
9861,13,1310,52,17,25,2022
9862,13,1310,52,29,28,2022
9863,13,1310,52,6,9,2022
9864,13,1310,52,5,27,2022
9865,13,1310,53,9,17,2022
9866,13,1310,53,4,26,2022
9867,13,1310,53,4,22,2022
9868,13,1310,53,7,23,2022
9869,13,1310,53,1,23,2022
9870,13,1310,53,21,21,2022
9871,13,1310,53,8,27,2022
9872,13,1310,53,5,22,2022
9873,13,1310,53,7,18,2022
9874,13,1310,53,11,21,2022
9875,13,1310,53,4,24,2022
9876,13,1310,53,8,24,2022
9877,13,1310,31,11,1,2022
9878,13,1310,31,10,4,2022
9879,13,1310,82,6,6,2022
9880,13,1310,31,6,5,2022
9881,13,1310,31,5,3,2022
9882,13,1310,31,6,2,2022
9883,13,1310,31,36,18,2022
9884,13,1310,31,35,20,2022
9885,13,1310,31,16,6,2022
9886,13,1310,82,11,8,2022
9887,13,1310,31,13,13,2022
9888,13,1310,31,15,8,2022
9889,13,1310,31,63,22,2022
9890,13,1310,42,8,7,2022
9891,13,1310,42,49,67,2022
9892,13,1310,42,4,16,2022
9893,13,1310,53,2,18,2022
9894,13,1310,53,3,11,2022
9895,13,1310,53,20,56,2022
9896,13,1310,53,12,17,2022
9897,13,1310,42,14,23,2022
9898,13,1310,42,40,83,2022
9899,13,1310,42,14,19,2022
9900,13,1310,52,0,0,2022
9901,13,1312,42,51,51,2022
9902,13,1312,31,89,48,2022
9903,13,1312,31,84,36,2022
9904,13,1312,31,30,20,2022
9905,13,1312,52,33,55,2022
9906,13,1312,53,27,91,2022
9907,13,1312,53,42,49,2022
9908,13,1312,53,4,13,2022
9909,13,1312,52,6,19,2022
9910,13,1312,52,15,19,2022
9911,13,1312,42,4,8,2022
9912,13,1312,42,12,9,2022
9913,13,1312,53,17,16,2022
9914,13,1312,53,16,13,2022
9915,13,1312,53,4,17,2022
9916,13,1312,31,20,8,2022
9917,13,1312,31,11,4,2022
9918,13,1312,31,15,12,2022
9919,13,1312,53,12,20,2022
9920,13,1312,52,19,25,2022
